Disb_Month,Media_source,stream_media_source,Business,Subbusiness,Org_Inorg,TotalDisbursalAmt,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,Total_Downloads
2025-05-31,RCD SE,VFINE_INT,EMI Card,IEMI,Organic,1060,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2025-12-31,ASO,PIXELPRIMSP_INT,BBPS_TXN,BBPS_TXN,Inorganic,65050,0,0,0,0,0,3,1,2,0,0,0,0,0,15,21
2025-12-31,PLCS GROWTH NE,ASO,BBPS_TXN,BBPS_TXN,Organic,498,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2025-12-31,PLCS GROWTH NE,GOOGLEADWORDS_INT,CPR,CPR,Organic,3000,0,5,0,0,0,1,0,0,0,0,0,0,0,0,6
2025-12-31,CREDIT CARD RBL,ORGANIC,PLCS,PLCS,Organic,572619,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2025-12-31,ASO,XIAOMIGLOBAL_INT,CPR,CPR,Inorganic,16500,16,13,0,3,1,0,0,0,0,0,0,0,0,0,33
2025-04-30,PROF SAL,SPORTSGUR44_INT,SME,PL PPL,Organic,58738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-05-31,ASO,CLOUDYTEAYB_INT,BAJAJ PRIME,BAJAJ PRIME,Inorganic,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-12-31,ASO,LEBANGROUCO_INT,CPR,CPR,Inorganic,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2025-12-31,CD NORTH EAST,MOBUPPSZ2A,B2B,B2B,Organic,125379,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2025-04-30,RPL,GOBAINMEDIA_INT,SME,PROS PL,Organic,131154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-12-31,CD SOUTH WEST,SILUTION_INT,B2B,B2B,Organic,24999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-12-31,DPF PRIME,YULEMEDIAUU_INT,B2B,B2B,Organic,24500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2025-12-31,INSURANCE DISTRIBUTION,APPNEXT_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,2097,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3
2025-12-31,ASO,MOBAVENUE_INT,SALPL,SALPL,Inorganic,2330852,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
2025-12-31,INSURANCE DISTRIBUTION,XIAOMIGLOBAL_INT,Insurance,HI,Organic,10226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-12-31,ASO,FACEBOOK ADS,BAJAJ PRIME,BAJAJ PRIME,Inorganic,92268,48,19,39,7,0,2,1,3,0,0,0,0,0,13,132
2025-12-31,ASO,AGILEADS75_INT,BBPS_TXN,BBPS_TXN,Inorganic,5892,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5
2025-12-31,ASO,LINENMMDJT_INT,BBPS_TXN,BBPS_TXN,Inorganic,239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-12-31,ASO,SIGNOADSZ1_INT,UPI_SETUP,UPI_SETUP,Inorganic,6,0,0,0,0,0,2,0,0,4,0,0,0,0,0,6
2025-12-31,GOLD LOAN,APPNEXT_INT,RPL,RPL,Organic,55188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2025-12-31,TW COMMON,WINGSAPPS_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-12-31,CD SOUTH WEST,LINENMMBCO_INT,PPI_TXN,PPI_TXN,Organic,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-12-31,SALPL GROWTH,MIQDIGITALUK,PPI_TXN,PPI_TXN,Organic,5000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025-04-30,DPF PRIME,AMCOR_INT,B2B,B2B,Organic,535873,23,1,0,0,0,0,0,0,0,0,0,0,0,0,24
2025-05-31,CD SBU,ORGANIC,Gold Loan,RGL,Organic,992435,1,0,0,0,4,0,0,2,2,2,1,0,0,0,12
2025-04-30,ASO,ADCANOPUS_INT,PLCS,PLCS,Inorganic,87020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2025-12-31,RCD SE,AMCOR_INT,PPI_TXN,PPI_TXN,Organic,807,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
2025-12-31,DPF PRIME,AVOWTECH,PPI_TXN,PPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025-12-31,URBAN TW,HASOFFERS_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-04-30,ASO,FACEBOOK ADS,Investment,FD,Inorganic,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-04-30,DPF PRIME,ASO,EMI Card,IEMI,Organic,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-30,INSURANCE DISTRIBUTION,STEELETEAC2_INT,Wheels,TW,Organic,95600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-12-31,ASO,YULEMEDIAUU_INT,PLCS,PLCS,Inorganic,347381,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
2025-12-31,RPL EMERGING,SANDBOXADS_INT,BBPS_TXN,BBPS_TXN,Organic,371,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-12-31,SALPL CL,ORGANIC,UPI_TXN,UPI_TXN,Organic,225269,3,4,2,1,3,0,0,0,0,0,0,0,0,0,13
2025-04-30,PLCS T1,AMCOR_INT,B2B,B2B,Organic,196860,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2025-12-31,RPPL,MOBAVENUE2_INT,EMI Card,IEMI,Organic,5300,2,4,3,0,0,0,0,0,0,0,0,0,1,0,10
2025-04-30,ASO,APPNEXT_INT,EMI Card,IEMI,Inorganic,1044630,1407,127,60,69,68,36,16,46,32,10,14,21,65,0,1971
2025-12-31,DPF PRIME,ADEER_INT,UPI_SETUP,UPI_SETUP,Organic,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2025-12-31,DMS,RIVERSADS_INT,UPI_TXN,UPI_TXN,Organic,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2025-05-31,LIFESTYLE,APPNEXT_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-05-31,TW COMMON,ORGANIC,CPR,CPR,Organic,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-12-31,EMI CARD,EMI CARD,Gold Loan,RGL,Organic,3744853,0,0,1,3,2,0,1,0,0,0,3,0,0,16,26
2025-12-31,2W NE,RIVERSADS_INT,UPI_TXN,UPI_TXN,Organic,5000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-05-31,ASO,APPNEXT_INT,Wheels,TW,Inorganic,2730519,6,2,2,0,0,4,0,3,2,1,0,1,2,3,26
2025-12-31,GOLD LOAN,SANITECH_INT,PPI_TXN,PPI_TXN,Organic,902,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
2025-12-31,RCD NW,AMCOR_INT,PPI_TXN,PPI_TXN,Organic,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-12-31,PLCS T2,PLCS T2,UPI_SETUP,UPI_SETUP,Organic,62,3,5,5,2,2,1,1,0,1,1,4,2,6,29,62
2025-05-31,RPL EMERGING,ORGANIC,EMI Card,IEMI,Organic,89040,168,0,0,0,0,0,0,0,0,0,0,0,0,0,168
2025-05-31,RPPL,APPNEXT_INT,EMI Card,IEMI,Organic,48760,87,2,1,1,0,1,0,0,0,0,0,0,0,0,92
2025-10-31,RCD NW,LINENMMKEH_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,SALPL PRIME,VFINE_INT,B2B,B2B,Organic,106319,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
2025-10-31,CD NORTH EAST,WIRELESSHDK_INT,WALLET_SETUP,WALLET_SETUP,Organic,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2025-09-30,INSURANCE DISTRIBUTION,ADEER_INT,WALLET_SETUP,WALLET_SETUP,Organic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025-10-31,PL EMERGING,APPNEXT_INT,CPR,CPR,Organic,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3
2025-09-30,PROF SAL,SPORTSGUR44_INT,Wheels,TW,Organic,211037,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
2025-10-31,SERVICE DELIVERY,ASO,Wheels,TW,Organic,118097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-11-30,ASO,CREDIT CARD RBL,FASTAG_ISSUED,FASTAG_ISSUED,Inorganic,500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
2025-09-30,SALPL GROWTH,HASOFFERS_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-10-31,PLCS GROWTH NE,UXARTEAMIJ_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-09-30,CD NORTH EAST,SHELDONADQ8G_INT,UPI_TXN,UPI_TXN,Organic,18018,0,0,0,0,0,0,12,2,3,0,0,0,0,0,17
2025-10-31,CARS24,MOBAVENUE2_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,E COM,E COM,SME,PROF SAL,Organic,523664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,BL INDIRECT,SUPPORTCAUU_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2025-10-31,ASO,OHSEHMEDII5_INT,Wheels,TW,Inorganic,116243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-10-31,CD NORTH EAST,AVOWTECH,UPI_TXN,UPI_TXN,Organic,12270,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
2025-10-31,@ PAID,FACEBOOK ADS,BBPS_TXN,BBPS_TXN,Inorganic,58039373,13228,6624,1017,435,287,206,154,159,138,85,159,92,92,785,23461
2025-10-31,PL DIGITAL,ADEER_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,RPL PRIME,ORGANIC,EMI Card,IEMI,Organic,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,CD SOUTH WEST,SWEERIFICERK_INT,UPI_SETUP,UPI_SETUP,Organic,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2025-10-31,DMS,PIXELPRIMSP_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-10-31,DPF PRIME,BIDROIDAGENCY,SALPL,SALPL,Organic,360250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,RCD SE,RIPENMMIFD_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,2W SW,DESMOB_INT,WALLET_SETUP,WALLET_SETUP,Organic,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2025-10-31,PLCS GROWTH SW,TARGETMOBMI_INT,UPI_TXN,UPI_TXN,Organic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,RPL PRIME,MOBAVENUE2_INT,UPI_TXN,UPI_TXN,Organic,37680,10,0,2,3,3,3,0,0,0,0,0,0,0,0,21
2025-10-31,DPF PRIME,ROOFINGSOXG_INT,UPI_TXN,UPI_TXN,Organic,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2025-10-31,PROF LOANS,SETTINGS,WALLET_SETUP,WALLET_SETUP,Organic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,RCD SE,HISOA_INT,UPI_TXN,UPI_TXN,Organic,122253,0,1,0,0,0,3,1,9,11,2,0,0,0,6,33
2025-10-31,RPL,PDAVENUE_INT,BBPS_TXN,BBPS_TXN,Organic,10791,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4
2025-10-31,CD NORTH EAST,APPLABS_INT,SME,PROS PL,Organic,73953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,DPF PRIME,NAKAMEDIA_INT,UPI_SETUP,UPI_SETUP,Organic,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2025-10-31,DPF PRIME,APPLABS_INT,BBPS_TXN,BBPS_TXN,Organic,1674502,188,242,168,115,86,82,47,44,16,21,7,0,0,0,1016
2025-09-30,RCD SE,COOKINGNIP9_INT,UPI_TXN,UPI_TXN,Organic,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2025-10-31,ASO,MJUPITER_INT,WALLET_SETUP,WALLET_SETUP,Inorganic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,LISTMMKDA_INT,UPI_TXN,UPI_TXN,Inorganic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,SALPL GROWTH,PDAVENUE_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,SPORTSGUR44_INT,SALPL,SALPL,Inorganic,2589308,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4
2025-10-31,DMS,SPORTSGUR44_INT,WALLET_SETUP,WALLET_SETUP,Organic,133,38,7,9,23,19,11,1,0,7,1,5,5,2,5,133
2025-10-31,CD SBU,PDAVENUE_INT,B2B,B2B,Organic,8469258,224,9,8,7,0,0,0,0,0,0,0,0,0,0,248
2025-10-31,SERVICE DELIVERY,SMARTADSZ4_INT,BBPS_TXN,BBPS_TXN,Organic,35148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-10-31,DPF PRIME,ORGANIC,CPR,CPR,Organic,153500,64,41,23,14,11,17,18,19,14,12,7,10,15,42,307
2025-10-31,RPL,METBID_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,INSURANCE DISTRIBUTION,ADCANOPUS,UPI_TXN,UPI_TXN,Organic,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025-10-31,ASO,LINENMMNJN_INT,UPI_TXN,UPI_TXN,Inorganic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,RCD NW,APPLABS_INT,Wheels,TW,Organic,88221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,TW COMMON,RURAL TW,WALLET_SETUP,WALLET_SETUP,Organic,26,12,3,4,5,1,1,0,0,0,0,0,0,0,0,26
2025-10-31,CREDIT CARD RBL,ACARPSTECH_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,GOLD LOAN,CREDIT CARD RBL,UPI_TXN,UPI_TXN,Organic,145870,0,1,0,0,4,5,6,4,0,3,1,2,2,5,33
2025-10-31,CD SBU,MOBAVENUE2_INT,B2B,B2B,Organic,555438,15,0,1,0,0,1,0,0,0,0,0,0,0,0,17
2025-10-31,RCTW,BOBBLET9J_INT,EMI Card,IEMI,Organic,530,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-10-31,UCF,APPNEXT_INT,RPL,RPL,Organic,114504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,RSL,HISOA_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2025-10-31,2W SW,PDAVENUE_INT,WALLET_SETUP,WALLET_SETUP,Organic,9,4,2,1,2,0,0,0,0,0,0,0,0,0,0,9
2025-09-30,CD SOUTH WEST,LASEMOBIYT_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,RPPL,OPPOGLOBAL_INT,PPI_TXN,PPI_TXN,Organic,1034,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2025-10-31,RPL,SHELDONADQ8G_INT,UPI_TXN,UPI_TXN,Organic,302,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
2025-09-30,LIFESTYLE,HISOA_INT,UPI_SETUP,UPI_SETUP,Organic,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3
2025-09-30,RCD NW,BRISKWALKS9H_INT,UPI_TXN,UPI_TXN,Organic,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2025-10-31,@ PAID,RESTRICTED,BAJAJ PRIME,BAJAJ PRIME,Inorganic,529842,0,125,118,55,55,41,48,38,41,32,30,27,25,123,758
2025-10-31,SME CL,SME FLEXI,UPI_SETUP,UPI_SETUP,Organic,11,0,0,6,4,1,0,0,0,0,0,0,0,0,0,11
2025-10-31,DPF GROWTH,RESPONSES CAMPAIGN,UPI_SETUP,UPI_SETUP,Organic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,RPPL,MOBAVENUE2_INT,UPI_SETUP,UPI_SETUP,Organic,39,1,6,18,7,2,1,1,0,2,1,0,0,0,0,39
2025-10-31,PLCS T2,MOLOCO_INT,B2B,B2B,Organic,915767,0,0,0,0,0,0,0,0,0,1,1,1,1,25,29
2025-10-31,CD SOUTH WEST,NASIPOWER9E_INT,BBPS_TXN,BBPS_TXN,Organic,7178,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
2025-10-31,RPL EMERGING,ORGANIC,PLCS,PLCS,Organic,3374296,7,11,3,3,5,4,0,0,0,0,0,0,0,0,33
2025-10-31,PLCS T2,SUNDVIKA_INT,PPI_TXN,PPI_TXN,Organic,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,DPF PRIME,RIGHTGOCI_INT,PPI_TXN,PPI_TXN,Organic,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-10-31,PLCS GROWTH NE,VFINE_INT,UPI_TXN,UPI_TXN,Organic,4816,0,0,5,6,1,0,1,1,3,3,0,0,0,1,21
2025-09-30,RPPL,RIVERSADS_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-10-31,SALPL PRIME,ORGANIC,PLCS,PLCS,Organic,9948272,19,7,2,1,1,1,0,0,1,0,1,1,0,1,35
2025-10-31,SERVICE DELIVERY,SETTINGS,PPI_TXN,PPI_TXN,Organic,3600,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2025-09-30,DPF GROWTH,SILUTION_INT,UPI_SETUP,UPI_SETUP,Organic,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
2025-10-31,ASO,HADDLETEAKT_INT,PPI_TXN,PPI_TXN,Inorganic,2121,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
2025-10-31,PLCS GROWTH NE,PDAVENUE_INT,BBPS_TXN,BBPS_TXN,Organic,20629,4,4,4,2,0,0,1,0,0,0,0,0,0,1,16
2025-10-31,PLCS T2,VFINE_INT,BBPS_TXN,BBPS_TXN,Organic,776,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
2025-10-31,DPF PRIME,FACEBOOK ADS,PLCS,PLCS,Organic,99340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,PROF SAL,ORGANIC,FASTAG_ISSUED,FASTAG_ISSUED,Organic,5300,0,1,0,0,1,1,0,0,0,0,1,0,1,9,14
2025-10-31,SERVICE DELIVERY,AVALETEAM3L_INT,PPI_TXN,PPI_TXN,Organic,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-11-30,ASO,SORTMMTDZ_INT,BBPS_TXN,BBPS_TXN,Inorganic,548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,LIFESTYLE,MOBAVENUE_INT,BBPS_TXN,BBPS_TXN,Organic,55497,1,0,0,0,4,4,4,1,0,0,0,0,0,0,14
2025-10-31,RCD NW,SHELDONADQ8G_INT,UPI_SETUP,UPI_SETUP,Organic,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
2025-10-31,ASO,XPAYADSR4_INT,WALLET_SETUP,WALLET_SETUP,Inorganic,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
2025-10-31,DPF PRIME,TELLIA_INT,PLCS,PLCS,Organic,335260,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4
2025-10-31,RCD SE,VIKINGMEDIA_INT,UPI_SETUP,UPI_SETUP,Organic,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2025-10-31,CD SBU,WWINERIDI_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,DPF GROWTH,FORWARDTHHYK_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,CREDIT CARD RBL,ORGANIC,FASTAG_ISSUED,FASTAG_ISSUED,Organic,7700,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20
2025-10-31,CD SBU,ORGANIC,SME,PROS PL,Organic,5580430,4,10,7,2,4,8,3,2,0,0,0,1,0,1,42
2025-10-31,RCD NW,KEUCOSTUDIO_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,SERVICE RURAL BRANCH,APPLABS_INT,UPI_SETUP,UPI_SETUP,Organic,22,12,2,3,2,1,1,0,0,1,0,0,0,0,0,22
2025-11-30,ASO,CLOUDYTEAYB_INT,BAJAJ PRIME,BAJAJ PRIME,Inorganic,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-10-31,DPF PRIME,MAMOADS6N_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025-09-30,CD NORTH EAST,TRUCKSMVK_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025-10-31,RPL PRIME,APPNEXT_INT,PPI_TXN,PPI_TXN,Organic,17263,7,6,3,10,5,7,0,0,0,0,0,0,0,0,38
2025-10-31,CD SBU,PATCHMEDI8H_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,CARS24,ORGANIC,Wheels,TW,Organic,190914,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2025-10-31,CD NORTH EAST,COOPERGROE7_INT,PLCS,PLCS,Organic,99340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,CD SOUTH WEST,AMERICANGAMING_INT,UPI_TXN,UPI_TXN,Organic,22753,0,0,0,11,16,4,0,0,0,0,0,0,0,0,31
2025-10-31,CARS24,APPLABS_INT,PLCS,PLCS,Organic,55189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,PROF LOANS,PROF LOANS,UPI_SETUP,UPI_SETUP,Organic,34,17,5,3,1,1,1,2,0,1,2,0,0,1,0,34
2025-10-31,ASO,LISTMMAHT_INT,BBPS_TXN,BBPS_TXN,Inorganic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,DMS,APPNEXT_INT,B2B,B2B,Organic,5256610,10,5,11,8,31,23,7,15,8,16,14,2,5,22,177
2025-10-31,PLCS GROWTH NE,BOBBLET9J_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-10-31,PLCS GROWTH SW,MOBUPPSZ2A,PPI_TXN,PPI_TXN,Organic,500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-31,BL INDIRECT,MOBAVENUE_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-11-30,ASO,APPNEXT_INT,CPR,CPR,Inorganic,244500,50,109,33,26,34,49,24,21,12,11,22,20,6,72,489
2025-10-31,GOLD LOAN,MAGAKUSITE_INT,UPI_TXN,UPI_TXN,Organic,1675,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3
2025-10-31,INSURANCE DISTRIBUTION,ORGANIC,WALLET_SETUP,WALLET_SETUP,Organic,1060,365,206,119,62,52,39,28,30,28,20,13,20,17,61,1060
2025-09-30,SERVICE DELIVERY,DETIAD_INT,UPI_TXN,UPI_TXN,Organic,159459,14,0,0,0,0,0,0,0,0,0,0,0,0,1,15
2025-09-30,DPF GROWTH,XIAOMIGLOBAL_INT,UPI_TXN,UPI_TXN,Organic,58207,176,7,0,0,0,0,0,0,0,0,0,0,0,0,183
2025-09-30,MF,BIWALLETH5D_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,DPF GROWTH,LASEMOBIYT_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-10-31,PLCS PLTB,APPNEXT_INT,B2B,B2B,Organic,1943058,9,1,1,3,12,7,3,1,0,4,1,1,1,13,57
2025-10-31,RSL,TELLIA_INT,CPR,CPR,Organic,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,BL DIRECT,OPPOGLOBAL_INT,PLCS,PLCS,Organic,112281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,CD SOUTH WEST,MOLOCO_INT,PPI_TXN,PPI_TXN,Organic,53117,0,0,0,0,0,0,0,0,1,3,7,5,10,86,112
2025-10-31,RPL PRIME,APPLABS_INT,UPI_SETUP,UPI_SETUP,Organic,149,81,28,19,10,6,5,0,0,0,0,0,0,0,0,149
2025-09-30,DPF GROWTH,DATALIFTRETARGETING_INT,WALLET_SETUP,WALLET_SETUP,Organic,6,0,0,0,0,0,0,0,0,0,0,1,0,3,2,6
2025-10-31,ASO,MEETADS_INT,PPI_TXN,PPI_TXN,Inorganic,5823,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
2025-10-31,DPF PRIME,HAPPYTIMEO5_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-10-31,ASO,JADIDUIT_INT,UPI_TXN,UPI_TXN,Inorganic,3311,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2025-10-31,DPF PRIME,COOLGAMEBQ_INT,BBPS_TXN,BBPS_TXN,Organic,56198,0,0,0,0,0,1,0,2,2,1,0,0,0,0,6
2025-10-31,WEB BUSINESS,3IN1_APP_DOWNLOADS_PL_FAIL PAGE,UPI_TXN,UPI_TXN,Organic,43586,49,10,2,0,0,0,0,0,0,0,0,0,0,0,61
2025-10-31,PLCS T2,MOBAVENUE2_INT,WALLET_SETUP,WALLET_SETUP,Organic,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,4
2025-10-31,ASO,GOSHOPEINFP_INT,UPI_TXN,UPI_TXN,Inorganic,6427,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
2025-10-31,RPL PRIME,PDAVENUE_INT,RPL,RPL,Organic,3581568,18,5,5,2,0,0,0,0,0,0,0,0,0,0,30
2025-10-31,REMI,MOLOCO_INT,UPI_SETUP,UPI_SETUP,Organic,13,0,0,0,0,0,0,0,0,0,0,2,4,2,5,13
